order_id,brand_id,time_slot_id,zone_id,orders_date,platform_id,gross_revenue,food_cost,packing_cost,platform_commission_pct,customer_delivery_paid,discount_applied,order_status,delivery_cost_brand
ORD-049604,3,6,3,2023-04-03,3,268.89,125.9,19.41,0.05,39.01,6.59,Delivered,45
ORD-049605,1,8,3,2023-01-15,1,280.9,110.29,19,0.25,40.04,35.81,Delivered,45
ORD-049606,3,4,3,2024-05-29,1,262.11,109.96,20.13,0.25,36.29,33.03,Delivered,45
ORD-049607,1,6,1,2023-08-17,1,229.56,94.4,20.61,0.25,20.15,19.78,Delivered,25
ORD-049608,2,8,3,2023-03-18,1,394.6,135.17,20.66,0.25,43.54,56.68,Delivered,45
ORD-049609,3,7,1,2024-03-16,1,193.73,82.49,22.2,0.25,21.72,21.88,Refunded,25
ORD-049610,5,2,1,2023-07-19,1,164.83,53.03,13.52,0.25,20.5,25.29,Delivered,25
ORD-049611,5,7,2,2023-05-12,1,219.76,74.42,18.38,0.25,29.45,23.91,Cancelled,35
ORD-049612,2,6,2,2024-06-16,1,390.11,143.14,20.34,0.25,32.22,32.25,Cancelled,35
ORD-049613,3,10,3,2024-05-30,1,341.79,135.92,17.84,0.25,38.28,58.63,Delivered,45
ORD-049614,1,5,3,2023-03-21,1,282.65,109.61,16.8,0.25,41.42,39.08,Delivered,45
ORD-049615,6,10,3,2024-05-19,2,183.78,51.22,11.53,0.22,43.94,37.43,Delivered,45
ORD-049616,4,10,4,2024-05-15,1,320.19,119.91,16.56,0.25,45.63,41.34,Delivered,70
ORD-049617,2,9,4,2024-01-12,2,350.14,118.39,22.91,0.22,49.68,54.16,Cancelled,70
ORD-049618,5,4,1,2023-11-17,2,281.53,93.02,15.05,0.22,22.25,36.74,Delivered,25
ORD-049619,2,8,3,2023-06-05,2,371.02,124.42,24.01,0.22,37.32,59.96,Delivered,45
ORD-049620,2,4,2,2023-04-02,2,369.81,122.04,17.48,0.22,29.42,64.7,Delivered,35
ORD-049621,2,8,1,2023-12-27,2,314.29,98.78,20.23,0.22,17.81,67.33,Delivered,25
ORD-049622,3,9,2,2024-04-11,1,237,90.44,20.82,0.25,28.82,48.59,Delivered,35
ORD-049623,1,6,1,2024-02-07,1,230.08,88.24,16.9,0.25,16.95,33.99,Cancelled,25
ORD-049624,3,10,1,2023-05-12,2,304.45,123.7,23.18,0.22,21.67,46.74,Delivered,25
ORD-049625,6,4,1,2023-07-16,2,171.13,48.88,9.74,0.22,18.94,31.47,Delivered,25
ORD-049626,4,8,5,2023-11-26,1,308.9,118.13,17.25,0.25,66.65,34.17,Delivered,90
ORD-049627,4,9,2,2024-01-07,2,288.43,107.39,17.5,0.22,27.39,38.69,Delivered,35
ORD-049628,4,5,2,2023-02-26,1,187.62,71.08,17.47,0.25,30.69,22.32,Delivered,35
ORD-049629,3,9,3,2023-12-31,2,185.63,69.57,20.88,0.22,39.55,40.7,Delivered,45
ORD-049630,2,7,1,2024-03-03,2,437.07,136.86,18.18,0.22,22.36,94.93,Delivered,25
ORD-049631,3,10,5,2023-05-12,1,226.79,98.08,15.34,0.25,58.18,22.46,Delivered,90
ORD-049632,1,7,5,2023-06-22,2,209.62,75.88,19.16,0.22,50.98,41,Delivered,90
ORD-049633,5,9,2,2023-06-29,2,222.98,72.87,14.67,0.22,29.34,31.22,Delivered,35
ORD-049634,3,8,2,2024-06-07,1,324.12,135.58,20.76,0.25,30.75,41.66,Delivered,35
ORD-049635,5,4,2,2023-09-14,1,294.87,98.77,15.56,0.25,28.15,34.96,Delivered,35
ORD-049636,2,6,1,2023-11-17,1,329.11,120.49,21.94,0.25,20.17,27.89,Delivered,25
ORD-049637,1,7,1,2024-02-26,1,228.37,86.63,15.81,0.25,21.43,35.86,Delivered,25
ORD-049638,5,8,2,2023-08-26,1,245.17,80.92,13.48,0.25,31.66,32.23,Cancelled,35
ORD-049639,5,5,2,2023-03-21,3,280.38,104.94,13.08,0.05,31.32,4.22,Delivered,35
ORD-049640,3,9,1,2024-01-22,1,260.36,111.96,21.27,0.25,19.59,27.1,Delivered,25
ORD-049641,1,9,1,2024-01-27,1,183.77,75.24,21.5,0.25,17.61,16.56,Delivered,25
ORD-049642,3,7,1,2023-06-30,1,234.55,98.39,20.71,0.25,19.92,29.58,Delivered,25
ORD-049643,1,3,3,2023-01-27,2,212.42,78.58,19.91,0.22,37.55,37.8,Delivered,45
ORD-049644,5,7,1,2024-01-26,3,248.87,86.48,17.01,0.05,19.68,21.3,Delivered,25
ORD-049645,2,10,1,2024-02-15,2,345.83,120.28,23.94,0.22,19.11,45.14,Delivered,25
ORD-049646,3,10,3,2023-01-22,1,331.8,137.63,21.66,0.25,37.16,45.07,Delivered,45
ORD-049647,6,7,4,2024-02-10,3,156.44,52.41,12.28,0.05,47.66,6.7,Delivered,70
ORD-049648,3,4,3,2024-06-07,1,238.91,96.82,13.59,0.25,41.75,37.21,Delivered,45
ORD-049649,4,5,3,2023-05-10,2,274.59,102.55,19.83,0.22,41.57,36.1,Delivered,45
ORD-049650,5,6,1,2023-11-12,1,199.3,53.1,15.31,0.25,17.85,59.57,Delivered,25
ORD-049651,3,10,5,2024-02-11,1,274.57,109.84,20.8,0.25,58.76,45.73,Delivered,90
ORD-049652,3,3,3,2023-06-13,2,293.25,113.95,20.46,0.22,43.43,55.85,Delivered,45
ORD-049653,1,7,1,2024-03-11,1,221.76,91.33,19.72,0.25,21.8,18.81,Cancelled,25
ORD-049654,3,9,3,2024-05-04,2,302.3,121.89,16.59,0.22,41.67,48.36,Cancelled,45
ORD-049655,1,9,5,2024-04-10,1,184.87,69.74,17.66,0.25,59.07,29.89,Delivered,90
ORD-049656,3,6,3,2023-06-29,1,297.85,125.21,20.75,0.25,42.99,36.99,Delivered,45
ORD-049657,1,1,3,2024-04-05,1,172.47,106.73,15.57,0.25,42.12,15.3,Delivered,45
ORD-049658,3,4,3,2023-09-17,3,302.82,138.2,24.76,0.05,43.48,14.9,Delivered,45
ORD-049659,1,3,2,2023-07-03,2,226.58,87.71,19.59,0.22,28.21,31.67,Delivered,35
ORD-049660,1,7,3,2023-05-02,1,182.42,73.54,16.71,0.25,42.1,18.99,Delivered,45
ORD-049661,3,9,2,2024-05-24,1,227.99,98.29,21.03,0.25,28,23.22,Delivered,35
ORD-049662,6,9,1,2023-09-24,1,150.1,47.49,10.74,0.25,19.12,14.4,Delivered,25
ORD-049663,3,6,1,2024-05-03,1,255.39,106.42,23.03,0.25,19.98,33.68,Delivered,25
ORD-049664,1,5,3,2023-04-26,1,255.17,96.76,16.83,0.25,38.63,40.15,Delivered,45
ORD-049665,2,7,1,2024-03-19,1,368.03,124.03,25.45,0.25,20.99,57.95,Delivered,25
ORD-049666,2,7,1,2023-03-24,1,356.78,120.42,22.52,0.25,21.95,55.72,Delivered,25
ORD-049667,1,9,1,2023-01-15,3,215.69,95.18,19.2,0.05,16.43,4.18,Delivered,25
ORD-049668,5,8,1,2024-06-29,3,186.3,67.26,13.08,0.05,19.78,9.31,Delivered,25
ORD-049669,3,4,1,2023-02-27,2,280.39,111.48,19.15,0.22,19.76,48.13,Delivered,25
ORD-049670,1,3,1,2023-10-11,1,218.36,90.07,16.21,0.25,21.07,18.2,Delivered,25
ORD-049671,4,7,2,2024-05-09,1,302.18,114.47,15.78,0.25,32.66,35.96,Delivered,35
ORD-049672,1,8,5,2024-04-11,1,189.3,70.6,21.42,0.25,59.3,32.42,Delivered,90
ORD-049673,1,10,4,2023-10-17,1,254.68,95.68,17.12,0.25,53.4,42.06,Delivered,70
ORD-049674,3,9,1,2023-12-30,1,222.51,92.55,18.05,0.25,18.89,29.7,Delivered,25
ORD-049675,3,9,3,2024-01-09,2,310.47,117.77,19.72,0.22,36.04,65.11,Delivered,45
ORD-049676,5,9,2,2023-03-24,2,274.96,82.65,15.27,0.22,21.89,57.47,Delivered,35
ORD-049677,3,9,2,2023-07-14,2,293.78,120.6,20.1,0.22,30.19,42.54,Delivered,35
ORD-049678,2,4,1,2023-07-22,2,334.87,112.05,19.4,0.22,19.4,54.74,Delivered,25
ORD-049679,3,9,3,2023-08-30,2,273.28,108.86,23.84,0.22,41.85,46.48,Delivered,45
ORD-049680,4,9,4,2023-07-08,1,271.47,95.86,20.68,0.25,54.34,48.54,Delivered,70
ORD-049681,3,9,2,2023-06-25,3,353.91,165.78,21.4,0.05,32.92,8.54,Delivered,35
ORD-049682,3,8,1,2023-08-18,2,292.18,110.12,19.21,0.22,18.94,62.76,Delivered,25
ORD-049683,2,9,1,2023-08-30,2,317.59,104.91,25.15,0.22,18.44,55.31,Delivered,25
ORD-049684,4,4,2,2023-10-26,1,241.31,89.04,19.37,0.25,31.02,34.23,Delivered,35
ORD-049685,3,9,2,2023-05-06,2,331.82,133.7,17.58,0.22,29.17,53.28,Delivered,35
ORD-049686,1,7,1,2024-03-28,1,200.09,81.78,18.94,0.25,20.04,18.36,Delivered,25
ORD-049687,3,5,4,2024-04-30,1,226.94,91.44,21.38,0.25,44.86,36.45,Delivered,70
ORD-049688,3,6,2,2023-06-23,1,298.28,124.73,21.71,0.25,30.14,38.43,Cancelled,35
ORD-049689,5,8,3,2023-04-03,2,249.11,76.59,16.32,0.22,37.95,47.57,Delivered,45
ORD-049690,1,5,2,2024-02-25,2,136.38,48.03,14.95,0.22,29.91,29.64,Delivered,35
ORD-049691,1,8,1,2024-06-01,1,240.06,92.29,17.47,0.25,21.82,34.97,Delivered,25
ORD-049692,4,9,2,2023-01-27,1,253.54,93.85,18.67,0.25,35.29,35.28,Delivered,35
ORD-049693,2,5,1,2023-01-13,1,423.98,147.7,21.22,0.25,19.08,54.73,Delivered,25
ORD-049694,1,5,1,2023-05-13,2,250.04,96.38,20.94,0.22,18.28,35.86,Delivered,25
ORD-049695,2,8,3,2024-02-05,1,228.84,75.37,20.16,0.25,39.04,40.41,Delivered,45
ORD-049696,5,2,3,2024-06-17,2,236.55,74.84,16.15,0.22,43.22,39.6,Cancelled,45
ORD-049697,1,8,2,2024-03-11,1,220.23,90.67,17.58,0.25,24.79,18.75,Delivered,35
ORD-049698,2,9,5,2023-12-11,1,327.23,114.27,20.67,0.25,61.44,41.56,Delivered,90
ORD-049699,4,8,3,2024-02-14,1,217.03,82.34,18.48,0.25,38.53,25.54,Delivered,45
ORD-049700,1,6,5,2023-06-13,2,261.56,94.87,16.74,0.22,56.99,50.74,Delivered,90
ORD-049701,4,9,4,2024-02-07,2,252.93,95.32,18.8,0.22,59.61,31.26,Cancelled,70
ORD-049702,4,6,1,2023-08-02,1,285.72,107.94,17.39,0.25,22.15,34.7,Delivered,25
ORD-049703,2,5,4,2023-06-08,1,320.86,110.95,22.18,0.25,40.17,43.48,Cancelled,70
ORD-049704,1,3,1,2023-06-17,1,227.22,86.63,20.66,0.25,20.92,34.71,Delivered,25
ORD-049705,3,9,1,2024-01-27,1,287.52,114.37,17.45,0.25,17.71,49.25,Delivered,25
ORD-049706,4,8,5,2024-03-20,2,341.31,119.51,14.75,0.22,60.9,63.39,Delivered,90
ORD-049707,4,8,2,2023-12-16,1,304.74,110.12,16.64,0.25,31.58,48.64,Delivered,35
ORD-049708,1,8,1,2023-02-19,2,132,51.67,18.45,0.22,19.94,17.17,Delivered,25
ORD-049709,3,4,4,2023-01-29,1,228.55,92.87,21.26,0.25,52.91,35.08,Delivered,70
ORD-049710,2,1,2,2023-06-05,2,339.75,107.94,21.2,0.22,33.29,69.89,Delivered,35
ORD-049711,3,9,3,2023-07-15,1,290.51,123.49,17.52,0.25,38.17,33.23,Delivered,45
ORD-049712,3,9,4,2023-09-13,1,257.73,113.47,22.3,0.25,48.72,21.34,Delivered,70
ORD-049713,4,4,2,2023-03-01,1,338.96,127.44,21.25,0.25,28,42.58,Delivered,35
ORD-049714,1,7,3,2024-02-27,1,233.26,88.82,18.45,0.25,42.31,35.89,Delivered,45
ORD-049715,1,9,2,2024-02-19,2,231.05,88.92,17.39,0.22,29.3,33.44,Delivered,35
ORD-049716,4,9,1,2023-08-15,1,318.25,102.49,22.5,0.25,21.4,79.9,Delivered,25
ORD-049717,3,6,4,2023-12-06,1,292.65,116.48,21.42,0.25,46.97,49.98,Cancelled,70
ORD-049718,2,2,4,2023-03-17,1,351.8,121.06,25.61,0.25,52.67,49.14,Delivered,70
ORD-049719,1,6,5,2023-09-18,1,273.09,112.63,18.8,0.25,61.98,22.81,Delivered,90
ORD-049720,6,10,2,2024-04-29,1,153.16,47.77,13.85,0.25,30.64,16.68,Delivered,35
ORD-049721,3,5,1,2024-01-26,1,261.99,99.97,20.69,0.25,23.27,53.71,Delivered,25
ORD-049722,3,10,2,2023-03-19,2,294.6,121.22,20.51,0.22,26.85,42.06,Delivered,35
ORD-049723,1,6,1,2024-04-24,1,245.84,98.61,17.17,0.25,19.05,26.71,Delivered,25
ORD-049724,4,9,2,2024-02-03,1,219.93,86.78,18.15,0.25,30.19,18.12,Delivered,35
ORD-049725,6,8,3,2023-10-06,1,162.32,50.86,13.76,0.25,36.84,17,Delivered,45
ORD-049726,6,8,3,2024-02-09,2,204.64,62.64,12.42,0.22,47.39,25.66,Delivered,45
ORD-049727,3,9,3,2023-05-06,1,172.02,69.83,19.6,0.25,43,26.54,Cancelled,45
ORD-049728,6,7,2,2023-11-28,2,222.21,60.83,12.45,0.22,30.11,48.41,Refunded,35
ORD-049729,2,1,4,2024-01-03,2,329.12,110.55,23.34,0.22,53.33,52.75,Delivered,70
ORD-049730,3,5,2,2024-06-02,1,280.69,123.84,22,0.25,31.67,22.7,Delivered,35
ORD-049731,5,5,1,2023-02-22,1,269.33,88.67,16.23,0.25,20.58,35.99,Delivered,25
ORD-049732,5,9,1,2023-08-28,2,275.57,91.74,14.98,0.22,19.45,34.15,Delivered,25
ORD-049733,3,10,3,2024-06-06,1,256.82,101.29,18.51,0.25,37.2,45.8,Delivered,45
ORD-049734,3,10,4,2023-06-05,1,308.82,135,19.75,0.25,54.8,27.58,Cancelled,70
ORD-049735,6,10,2,2024-04-09,2,165.89,47.48,13.08,0.22,27.27,30.22,Delivered,35
ORD-049736,2,9,2,2023-01-02,1,301.62,109.25,25.64,0.25,30.74,28.49,Delivered,35
ORD-049737,5,1,1,2023-01-22,1,204.96,67.07,13.71,0.25,21.38,28.47,Delivered,25
ORD-049738,4,7,2,2023-08-06,1,203.38,75.86,18.99,0.25,35.58,26.96,Delivered,35
ORD-049739,1,10,2,2024-03-20,1,219.08,90.13,18.55,0.25,32.15,18.8,Delivered,35
ORD-049740,1,4,3,2023-03-20,3,213.07,92.3,16.13,0.05,40.26,7.96,Delivered,45
ORD-049741,1,9,1,2023-09-01,1,209.77,77.69,19.04,0.25,20.09,37.13,Delivered,25
ORD-049742,1,9,5,2023-04-09,2,235.82,84.15,20.87,0.22,57.51,48.82,Delivered,90
ORD-049743,3,5,1,2023-06-09,1,219.03,91.68,22.4,0.25,21.24,28.03,Delivered,25
ORD-049744,1,10,3,2023-11-05,2,233.48,83.26,16.38,0.22,38.14,48.45,Delivered,45
ORD-049745,1,5,3,2023-08-01,2,209.69,77.19,19.08,0.22,43.2,38.16,Delivered,45
ORD-049746,2,10,2,2023-06-02,3,376.48,147.18,22.64,0.05,28.57,8.52,Delivered,35
ORD-049747,3,8,1,2023-09-07,1,267.83,116.27,18.15,0.25,19.23,25.6,Delivered,25
ORD-049748,2,1,2,2024-02-14,2,299.06,104.48,25.09,0.22,31.11,37.85,Delivered,35
ORD-049749,3,8,2,2023-03-31,1,245.83,107.23,19.78,0.25,28.35,22.43,Delivered,35
ORD-049750,3,8,2,2023-10-22,2,265.97,109.72,21.03,0.22,29.05,37.38,Delivered,35
ORD-049751,3,8,2,2023-07-08,2,270.68,110.84,22.72,0.22,28.65,39.77,Delivered,35
ORD-049752,6,8,1,2023-08-30,1,229.25,71.77,12.01,0.25,22.49,24.18,Delivered,25
ORD-049753,6,9,1,2024-04-11,1,170.36,50.57,10.19,0.25,19.47,25.88,Delivered,25
ORD-049754,1,8,1,2024-06-03,1,215.37,82.47,20.29,0.25,20.96,32.1,Delivered,25
ORD-049755,1,9,1,2023-06-20,1,176.08,70,21.55,0.25,19.31,20.53,Delivered,25
ORD-049756,1,8,3,2024-01-09,1,253.06,93.45,19.41,0.25,45.32,45.4,Delivered,45
ORD-049757,2,5,4,2024-02-01,1,301.65,103.54,23.86,0.25,53.96,42.81,Delivered,70
ORD-049758,5,1,2,2024-04-21,1,270.73,84.7,15.35,0.25,28.46,47.84,Delivered,35
ORD-049759,4,7,1,2024-05-19,1,261.21,98.71,17.36,0.25,20.74,31.66,Delivered,25
ORD-049760,3,8,3,2023-10-15,2,219.84,87.9,23.27,0.22,39.75,36.71,Delivered,45
ORD-049761,4,5,1,2024-06-24,1,308.98,109.67,17.46,0.25,18.65,53.94,Delivered,25
ORD-049762,6,10,2,2024-06-19,1,121.47,36.53,13.16,0.25,27.22,17.11,Delivered,35
ORD-049763,1,10,2,2023-11-06,2,242.94,93.02,19.87,0.22,30.29,36.22,Delivered,35
ORD-049764,6,8,1,2023-11-24,3,209.63,71.83,13.38,0.05,18.98,4.41,Delivered,25
ORD-049765,4,10,3,2024-01-27,2,205.3,70.23,19.48,0.22,41.79,41.97,Delivered,45
ORD-049766,1,9,1,2023-08-27,2,180.98,68.54,19.69,0.22,19.06,28.67,Delivered,25
ORD-049767,4,9,2,2024-01-26,1,233.59,79.49,16.67,0.25,29.34,48.73,Delivered,35
ORD-049768,1,9,2,2023-11-11,1,270,105.46,18.82,0.25,29.81,35.64,Delivered,35
ORD-049769,1,8,1,2023-01-27,3,212.43,93.55,18.17,0.05,19.71,4.55,Delivered,25
ORD-049770,4,9,1,2024-04-27,1,225.45,88.21,17.59,0.25,20.61,20.3,Delivered,25
ORD-049771,5,1,3,2024-06-07,1,207.14,68.02,13.78,0.25,37.8,28.14,Delivered,45
ORD-049772,3,9,1,2023-01-22,1,277.42,112.52,16.53,0.25,16.21,43.01,Delivered,25
ORD-049773,1,5,1,2024-03-28,2,207.66,82.21,16.89,0.22,19.05,24.97,Delivered,25
ORD-049774,3,8,2,2023-09-03,1,244.58,98.12,19.85,0.25,24.46,40.17,Delivered,35
ORD-049775,2,9,3,2023-12-18,1,502.33,166.17,21.7,0.25,44.89,86.9,Delivered,45
ORD-049776,3,6,2,2023-11-03,1,324.09,129.64,17.58,0.25,31.26,54.01,Delivered,35
ORD-049777,2,10,1,2023-11-29,2,338.53,106.23,20.15,0.22,16.82,72.95,Delivered,25
ORD-049778,4,5,3,2023-10-31,1,261.31,99.36,18.12,0.25,35.64,30.23,Delivered,45
ORD-049779,2,4,4,2024-04-27,1,389.37,131.18,20.41,0.25,48.56,61.41,Refunded,70
ORD-049780,1,7,1,2024-02-04,1,185.46,75.15,16.06,0.25,19.95,18.46,Delivered,25
ORD-049781,4,3,4,2023-09-17,2,236.37,87.71,20.78,0.22,47,32.4,Cancelled,70
ORD-049782,3,1,2,2024-02-07,1,226.32,91.42,18.61,0.25,28.89,35.86,Delivered,35
ORD-049783,2,8,1,2024-06-17,2,479.21,163.91,22.35,0.22,16.82,69.43,Delivered,25
ORD-049784,3,6,2,2023-03-04,1,308.77,128.01,17.9,0.25,32.52,42.08,Delivered,35
ORD-049785,2,8,5,2023-09-04,2,373.7,127.25,23.35,0.22,65.23,55.58,Delivered,90
ORD-049786,3,10,1,2024-05-05,2,179.58,71.92,21.39,0.22,21.61,29.75,Delivered,25
ORD-049787,2,10,1,2024-03-05,1,468.78,169.22,23.56,0.25,21.09,45.72,Delivered,25
ORD-049788,2,9,3,2024-06-05,1,420.13,152.8,21.22,0.25,39.69,38.14,Delivered,45
ORD-049789,3,6,5,2023-01-31,1,303.01,125.88,23.46,0.25,63.44,40.76,Cancelled,90
ORD-049790,5,5,1,2024-05-01,1,288.28,93.28,20.5,0.25,19.46,42.8,Delivered,25
ORD-049791,6,8,2,2024-03-30,2,138.41,39.14,13.16,0.22,31.81,26.58,Delivered,35
ORD-049792,1,9,3,2024-04-10,1,232.48,90.52,18.66,0.25,40.13,31.32,Delivered,45
ORD-049793,6,10,3,2023-12-25,1,197.56,57.16,11.88,0.25,40.07,34.24,Delivered,45
ORD-049794,2,8,4,2023-02-10,3,364.1,143.12,23.34,0.05,48.71,6.29,Delivered,70
ORD-049795,3,8,2,2023-11-22,2,295.37,117.92,21.87,0.22,28.09,49.71,Delivered,35
ORD-049796,1,6,4,2023-09-14,1,184.12,68.1,14.59,0.25,59.56,32.79,Delivered,70
ORD-049797,4,8,1,2023-11-15,2,277.33,96.23,16.14,0.22,18.84,53.54,Delivered,25
ORD-049798,3,6,1,2024-03-06,1,285.61,118.79,24.88,0.25,21.1,38.13,Delivered,25
ORD-049799,3,8,3,2023-12-24,1,249.86,101.83,17.27,0.25,41.6,37.71,Delivered,45
ORD-049800,4,10,3,2023-07-18,2,293.93,105.28,16.24,0.22,40.46,49.09,Delivered,45
ORD-049801,6,8,3,2023-12-25,2,207.4,52.52,10.56,0.22,37.6,57.35,Delivered,45
ORD-049802,5,10,1,2023-03-06,2,235.44,74.88,11.86,0.22,20.4,38.4,Delivered,25
ORD-049803,6,8,5,2023-01-05,3,170.12,56.76,13.4,0.05,63.16,7.96,Delivered,90
ORD-049804,3,5,1,2023-09-11,2,244.7,95.52,21.05,0.22,21.8,45.71,Delivered,25
ORD-049805,2,10,2,2024-03-15,2,375.06,126.89,24.91,0.22,30.18,57.84,Cancelled,35
ORD-049806,3,5,3,2024-04-11,2,313.55,94.63,19.58,0.22,36,116.4,Delivered,45
ORD-049807,3,8,2,2023-11-28,1,369.34,159.93,20,0.25,33.96,36.15,Delivered,35
ORD-049808,3,9,4,2024-05-04,1,266.49,105.87,18.37,0.25,46.89,45.93,Delivered,70
ORD-049809,2,7,4,2023-04-05,2,393.92,138.13,20.1,0.22,45.85,48.6,Refunded,70
ORD-049810,4,2,2,2024-06-16,2,283.62,102.96,16.14,0.22,30.94,44.17,Delivered,35
ORD-049811,4,8,2,2024-05-30,2,230.71,79.01,20.56,0.22,28.33,46.96,Delivered,35
ORD-049812,4,10,5,2023-12-25,1,279.72,102.41,14.31,0.25,56.91,41.55,Delivered,90
ORD-049813,4,9,2,2023-02-15,1,207.9,78.63,17.19,0.25,32.96,25.03,Delivered,35
ORD-049814,3,8,1,2023-10-07,1,321.83,139.81,19.34,0.25,22.18,30.56,Delivered,25
ORD-049815,3,8,4,2023-05-11,2,312.14,130.76,19.28,0.22,52.21,39.73,Delivered,70
ORD-049816,1,6,3,2024-01-08,1,204.83,79.16,15.47,0.25,42.94,28.92,Delivered,45
ORD-049817,3,6,4,2023-05-18,1,269.72,109.37,21.84,0.25,52.43,41.86,Delivered,70
ORD-049818,1,9,4,2023-10-23,1,271.97,103.32,15.23,0.25,48.09,42.37,Delivered,70
ORD-049819,6,7,2,2023-05-29,1,210.16,63.33,12.67,0.25,29.6,29.21,Delivered,35
ORD-049820,3,9,1,2023-05-13,2,320.92,123.16,22.53,0.22,20.73,64.33,Delivered,25
ORD-049821,1,5,3,2023-06-23,1,241.86,90.33,20.06,0.25,26.42,41.12,Delivered,45
ORD-049822,1,10,1,2023-01-25,2,239.04,85.85,14.39,0.22,21.37,48.26,Delivered,25
ORD-049823,4,7,4,2024-02-22,2,303.66,112.23,17.93,0.22,52.43,42.65,Cancelled,70
ORD-049824,4,4,2,2023-07-25,2,207.81,72.03,21.68,0.22,30.88,40.3,Delivered,35
ORD-049825,5,1,3,2024-02-12,3,277.52,101.05,16.53,0.05,42.44,11.59,Delivered,45
ORD-049826,4,9,2,2024-01-22,2,232.42,79.59,18.74,0.22,29.95,47.32,Delivered,35
ORD-049827,1,7,1,2023-02-21,3,234.1,102.66,16.73,0.05,19.28,5.97,Delivered,25
ORD-049828,2,4,1,2023-07-28,3,410.57,154.44,17.33,0.05,19.64,24.46,Delivered,25
ORD-049829,3,5,4,2023-12-08,1,299.35,121.2,22.91,0.25,52,46.85,Delivered,70
ORD-049830,1,3,3,2024-05-29,3,186.91,79.63,19.74,0.05,38.82,9.96,Delivered,45
ORD-049831,1,5,2,2023-09-11,2,206.24,72.96,18.34,0.22,29.94,44.1,Delivered,35
ORD-049832,3,3,3,2023-11-05,2,351.69,139.89,19.88,0.22,39.49,60.26,Delivered,45
ORD-049833,3,6,5,2024-03-11,3,345.97,163.03,21.55,0.05,63.25,6.33,Delivered,90
ORD-049834,5,5,2,2024-04-04,2,234.16,72.29,11.98,0.22,29.18,43.93,Delivered,35
ORD-049835,2,7,1,2024-05-31,2,329.87,102.98,23.65,0.22,18.3,72.41,Delivered,25
ORD-049836,3,8,1,2023-11-01,1,253.67,108.95,22.85,0.25,21.07,26.69,Delivered,25
ORD-049837,5,5,4,2023-05-21,1,224.68,73.48,19.16,0.25,49.58,31.3,Delivered,70
ORD-049838,1,9,2,2024-03-18,1,218.98,87.88,16.67,0.25,29.92,23.68,Delivered,35
ORD-049839,5,5,4,2023-04-05,1,193.46,60.34,14.42,0.25,48.93,34.67,Delivered,70
ORD-049840,2,8,1,2023-09-20,1,308.91,102.27,22.74,0.25,21.27,53.23,Delivered,25
ORD-049841,5,5,1,2024-01-08,1,241.57,78.24,15.47,0.25,23.21,35.68,Delivered,25
ORD-049842,3,9,3,2024-02-09,2,331.92,134.59,22.16,0.22,38.99,51.53,Delivered,45
ORD-049843,3,10,1,2024-03-02,2,277.99,114.09,20.49,0.22,21.49,40.31,Delivered,25
ORD-049844,1,4,2,2023-05-21,3,186.38,81.9,15.92,0.05,26.02,4.39,Delivered,35
ORD-049845,6,10,2,2024-06-23,3,162.91,54.75,12.64,0.05,26,6.48,Delivered,35
ORD-049846,3,3,2,2023-05-10,1,294.67,116.08,18.53,0.25,33.78,52.84,Delivered,35
ORD-049847,1,9,2,2023-03-13,2,195.35,76.88,15.4,0.22,33.34,24.51,Delivered,35
ORD-049848,4,10,2,2024-01-26,1,252.04,80.25,21.07,0.25,31.37,65.41,Delivered,35
ORD-049849,5,6,2,2024-05-25,1,167.85,53.58,16.67,0.25,34.42,26.84,Delivered,35
ORD-049850,6,7,2,2023-12-03,2,164.2,46.6,12.47,0.22,31.18,31.06,Delivered,35
ORD-049851,3,5,1,2023-12-24,1,311.35,132.52,17.8,0.25,18.6,35.27,Delivered,25
ORD-049852,2,9,1,2023-11-22,1,265.58,92.4,24.46,0.25,18.7,34.59,Delivered,25
ORD-049853,3,4,3,2023-02-02,2,281.27,113.23,18.8,0.22,42.72,45.37,Delivered,45
ORD-049854,2,6,3,2024-02-03,2,302.55,104.58,27,0.22,42.16,41.09,Delivered,45
ORD-049855,3,9,1,2023-08-19,2,231.88,89.19,19.07,0.22,21.26,46.06,Delivered,25
ORD-049856,3,9,2,2024-06-05,2,321.95,128.58,20.77,0.22,31.12,54.08,Delivered,35
ORD-049857,5,5,2,2023-05-16,2,234.15,74.54,15.33,0.22,31.66,37.99,Delivered,35
ORD-049858,5,5,1,2023-07-23,2,191.42,59.67,17.11,0.22,21.38,34.39,Delivered,25
ORD-049859,1,4,3,2023-11-05,1,215.99,84.4,19.07,0.25,39.88,28.43,Delivered,45
ORD-049860,1,8,3,2023-10-21,1,250.64,98.36,14.52,0.25,41.43,32.06,Delivered,45
ORD-049861,2,6,1,2023-09-10,3,328.61,128.97,21.99,0.05,20.56,6.19,Cancelled,25
ORD-049862,3,9,5,2023-07-30,1,210.39,84.37,20.03,0.25,64.97,34.62,Delivered,90
ORD-049863,2,6,4,2023-04-21,2,354.89,113.31,20.75,0.22,49.77,71.61,Delivered,70
ORD-049864,4,8,2,2024-04-11,2,268.4,70.82,17.57,0.22,30.92,103.71,Cancelled,35
ORD-049865,4,7,1,2023-10-03,1,242.85,93.68,17.91,0.25,23.19,24.99,Delivered,25
